,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_GHI,Daily_radiation
2020-06-21,6,2020-06-21,36.78,31.96,23.2,925.2533333333336,190.33333333333334,2.793333333333334,437.46666666666664,500.3333333333333,173.26666666666668
2020-06-22,6,2020-06-22,36.82666666666667,28.14,22.866666666666667,925.1133333333333,168.86666666666667,2.9866666666666672,430.53333333333336,500.93333333333334,171.0
2020-06-23,6,2020-06-23,37.47142857142857,30.942857142857143,20.714285714285715,927.842857142857,150.0,3.3071428571428565,163.85714285714286,367.64285714285717,228.28571428571428
2020-06-24,6,2020-06-24,35.02,39.06666666666668,30.866666666666667,928.8133333333333,172.06666666666666,3.5000000000000004,103.0,184.0,98.66666666666667
2020-06-25,6,2020-06-25,32.61333333333334,38.24666666666667,40.2,927.0933333333334,182.4,2.54,380.73333333333335,468.93333333333334,173.8
2020-06-26,6,2020-06-26,34.586666666666666,39.633333333333326,34.2,925.4066666666665,173.8,2.6199999999999997,147.73333333333332,279.26666666666665,181.53333333333333
2020-06-27,6,2020-06-27,35.46,29.773333333333333,27.866666666666667,925.0533333333332,215.66666666666666,2.2733333333333334,365.06666666666666,464.8,179.66666666666666
2020-06-28,6,2020-06-28,35.273333333333326,36.49333333333333,27.4,924.5399999999997,130.66666666666666,2.1333333333333337,139.86666666666667,311.4,204.4
2020-06-29,6,2020-06-29,34.82,31.58666666666667,26.666666666666668,927.2066666666667,128.0,1.6600000000000004,480.8,506.3333333333333,138.46666666666667
2020-06-30,6,2020-06-30,36.49285714285714,34.15714285714286,24.142857142857142,927.3357142857142,169.35714285714286,2.014285714285714,382.92857142857144,502.7142857142857,195.21428571428572
2020-07-01,7,2020-07-01,34.40666666666666,33.52,30.8,927.3333333333334,246.06666666666666,2.666666666666666,370.93333333333334,475.0,188.66666666666666
2020-07-02,7,2020-07-02,37.093333333333334,24.50666666666666,20.933333333333334,924.3666666666666,221.06666666666666,2.873333333333334,571.6666666666666,534.0,120.2
2020-07-03,7,2020-07-03,38.03333333333333,23.606666666666666,16.133333333333333,923.94,234.06666666666666,2.6466666666666665,523.8,523.6666666666666,140.8
2020-07-04,7,2020-07-04,38.373333333333335,24.84,14.8,922.9533333333334,151.06666666666666,3.8933333333333335,41.53333333333333,133.4,99.73333333333333
2020-07-05,7,2020-07-05,32.166666666666664,36.080000000000005,37.6,924.9000000000001,169.8,3.2466666666666666,300.06666666666666,448.06666666666666,214.06666666666666
2020-07-06,7,2020-07-06,33.36666666666667,30.213333333333335,33.06666666666667,924.9599999999999,185.13333333333333,1.8666666666666667,453.6666666666667,504.8666666666667,160.13333333333333
2020-07-07,7,2020-07-07,35.82,27.399999999999995,23.133333333333333,926.6333333333333,183.6,1.853333333333333,432.1333333333333,496.46666666666664,169.26666666666668
2020-07-08,7,2020-07-08,34.92666666666666,33.82666666666667,33.93333333333333,928.1666666666666,179.46666666666667,2.673333333333333,267.8666666666667,423.8,209.86666666666667
2020-07-09,7,2020-07-09,34.171428571428564,41.128571428571426,39.642857142857146,924.9714285714288,235.78571428571428,2.55,258.85714285714283,465.64285714285717,247.92857142857142
2020-07-10,7,2020-07-10,34.09333333333333,35.18,34.86666666666667,922.9333333333335,227.53333333333333,2.793333333333332,333.6,443.26666666666665,184.53333333333333
2020-07-11,7,2020-07-11,35.52857142857143,33.65,29.857142857142858,921.892857142857,165.35714285714286,2.8,329.92857142857144,472.2142857142857,204.57142857142858
2020-07-12,7,2020-07-12,32.25333333333334,37.72666666666667,39.6,925.1800000000001,145.53333333333333,3.6333333333333333,262.1333333333333,375.4,193.0
2020-07-13,7,2020-07-13,33.550000000000004,33.81428571428571,35.0,925.2857142857143,254.57142857142858,2.4714285714285715,435.2142857142857,505.5,164.28571428571428
2020-07-14,7,2020-07-14,35.81333333333334,36.00666666666667,29.0,925.8066666666667,223.93333333333334,2.4666666666666663,395.26666666666665,482.1333333333333,174.6
2020-07-15,7,2020-07-15,35.66428571428572,42.39999999999999,32.214285714285715,926.242857142857,156.0,2.6142857142857143,354.14285714285717,440.42857142857144,177.0
2020-07-16,7,2020-07-16,33.12,42.773333333333326,44.666666666666664,926.4733333333335,158.2,2.3666666666666667,307.2,449.06666666666666,213.86666666666667
2020-07-17,7,2020-07-17,33.364285714285714,45.07142857142857,42.5,927.65,190.71428571428572,1.4928571428571427,50.07142857142857,235.92857142857142,201.07142857142858
2020-07-18,7,2020-07-18,34.785714285714285,42.864285714285714,37.785714285714285,927.7857142857144,219.0,2.5285714285714285,377.85714285714283,475.2142857142857,172.14285714285714
2020-07-19,7,2020-07-19,34.940000000000005,35.266666666666666,34.86666666666667,925.2133333333334,190.46666666666667,2.8600000000000003,168.13333333333333,307.1333333333333,182.53333333333333
2020-07-20,7,2020-07-20,32.76428571428571,36.32857142857143,45.785714285714285,922.3928571428571,132.92857142857142,3.185714285714286,75.28571428571429,257.2857142857143,189.71428571428572
2020-07-21,7,2020-07-21,27.828571428571426,40.592857142857135,59.0,927.2642857142856,122.78571428571429,4.092857142857143,88.57142857142857,229.5,156.28571428571428
2020-07-22,7,2020-07-22,29.040000000000003,35.833333333333336,49.06666666666667,928.6133333333333,210.8,1.9733333333333334,493.8666666666667,501.06666666666666,129.06666666666666
2020-07-23,7,2020-07-23,32.49333333333333,29.653333333333332,36.4,926.6066666666667,199.0,1.9399999999999997,411.73333333333335,481.73333333333335,154.4
2020-07-24,7,2020-07-24,34.193333333333335,34.433333333333344,34.0,930.2266666666668,212.6,2.2,147.46666666666667,367.2,271.0
2020-07-25,7,2020-07-25,34.24285714285715,37.42142857142857,33.5,932.1142857142858,191.0,2.0428571428571427,217.85714285714286,405.2142857142857,222.42857142857142
2020-07-26,7,2020-07-26,33.47857142857143,44.48571428571428,42.642857142857146,931.5999999999998,185.21428571428572,1.9785714285714289,218.07142857142858,403.92857142857144,231.42857142857142
2020-07-27,7,2020-07-27,33.79285714285715,42.90714285714285,41.92857142857143,928.5285714285714,196.35714285714286,1.7142857142857142,211.57142857142858,414.2857142857143,246.64285714285714
2020-07-28,7,2020-07-28,34.614285714285714,39.05714285714286,40.285714285714285,926.1857142857142,125.0,3.035714285714285,343.2857142857143,481.35714285714283,205.07142857142858
2020-07-29,7,2020-07-29,34.371428571428574,44.99285714285715,42.142857142857146,925.6928571428572,123.92857142857143,2.457142857142857,225.21428571428572,414.2142857142857,227.57142857142858
2020-07-30,7,2020-07-30,30.515384615384615,46.907692307692315,59.92307692307692,928.553846153846,125.23076923076923,3.776923076923076,13.153846153846153,206.76923076923077,202.07692307692307
2020-07-31,7,2020-07-31,30.457142857142856,48.3,59.642857142857146,927.9142857142857,117.85714285714286,3.264285714285714,93.07142857142857,279.2142857142857,220.28571428571428
2020-08-01,8,2020-08-01,30.75,48.328571428571436,58.714285714285715,927.9214285714285,107.92857142857143,2.6785714285714284,290.2142857142857,418.35714285714283,198.28571428571428
2020-08-02,8,2020-08-02,32.02142857142858,43.74285714285715,52.0,926.3857142857142,157.14285714285714,1.6928571428571428,225.85714285714286,427.92857142857144,261.2142857142857
2020-08-03,8,2020-08-03,32.57857142857142,45.98571428571429,51.642857142857146,921.9999999999999,114.64285714285714,2.6428571428571423,27.214285714285715,246.21428571428572,235.85714285714286
2020-08-04,8,2020-08-04,33.50000000000001,41.42142857142857,44.07142857142857,920.857142857143,194.35714285714286,1.6999999999999997,274.7142857142857,385.14285714285717,199.14285714285714
2020-08-05,8,2020-08-05,34.16428571428571,38.699999999999996,39.57142857142857,922.6928571428572,214.71428571428572,1.8142857142857147,426.07142857142856,495.35714285714283,168.57142857142858
2020-08-06,8,2020-08-06,35.185714285714276,39.15714285714285,38.785714285714285,926.7214285714286,220.21428571428572,1.8499999999999996,235.21428571428572,410.2142857142857,236.78571428571428
2020-08-07,8,2020-08-07,31.928571428571427,58.1857142857143,55.42857142857143,928.6000000000003,142.14285714285714,3.035714285714285,136.0,340.42857142857144,225.07142857142858
2020-08-08,8,2020-08-08,32.17857142857143,55.05,53.5,925.7928571428571,171.35714285714286,1.607142857142857,56.92857142857143,286.7142857142857,234.85714285714286
2020-08-09,8,2020-08-09,31.907142857142862,58.0,59.285714285714285,924.2714285714286,119.21428571428571,2.028571428571429,0.0,63.785714285714285,63.785714285714285
2020-08-10,8,2020-08-10,31.8,52.26428571428572,56.357142857142854,925.6714285714286,111.57142857142857,2.1714285714285717,80.35714285714286,252.5,203.5
2020-08-11,8,2020-08-11,32.292307692307695,45.23846153846154,55.0,925.1846153846155,169.84615384615384,1.7384615384615385,198.30769230769232,396.3076923076923,240.6153846153846
2020-08-12,8,2020-08-12,32.35,44.32142857142857,57.785714285714285,923.7714285714285,175.78571428571428,1.4642857142857146,273.7857142857143,417.7857142857143,207.28571428571428
2020-08-13,8,2020-08-13,32.37692307692307,41.4076923076923,58.23076923076923,922.9846153846154,124.53846153846153,3.215384615384615,97.07692307692308,308.84615384615387,237.0
2020-08-14,8,2020-08-14,30.56923076923077,41.05384615384616,64.46153846153847,924.2230769230767,132.53846153846155,3.107692307692307,4.384615384615385,228.0,224.53846153846155
2020-08-15,8,2020-08-15,30.800000000000004,45.61428571428571,60.285714285714285,923.8714285714287,147.07142857142858,2.3999999999999995,92.28571428571429,289.64285714285717,226.07142857142858
2020-08-16,8,2020-08-16,31.85714285714286,47.478571428571435,58.07142857142857,924.4285714285716,154.14285714285714,1.6571428571428568,180.21428571428572,372.85714285714283,230.71428571428572
2020-08-17,8,2020-08-17,32.442857142857136,48.714285714285715,55.714285714285715,924.2071428571428,165.28571428571428,2.028571428571429,0.07142857142857142,198.85714285714286,198.78571428571428
2020-08-18,8,2020-08-18,31.52142857142857,51.00714285714285,61.0,925.4357142857143,117.35714285714286,2.0357142857142856,126.71428571428571,294.92857142857144,202.64285714285714
2020-08-19,8,2020-08-19,31.484615384615388,49.73076923076924,61.07692307692308,923.8230769230769,109.3076923076923,2.7923076923076926,80.15384615384616,309.15384615384613,244.30769230769232
2020-08-20,8,2020-08-20,24.86923076923077,52.8,79.84615384615384,928.0769230769232,117.84615384615384,4.238461538461538,0.0,79.3076923076923,79.3076923076923
2020-08-21,8,2020-08-21,27.72857142857143,44.25,68.5,930.7714285714286,131.21428571428572,2.8714285714285714,130.14285714285714,268.57142857142856,173.21428571428572
2020-08-22,8,2020-08-22,29.449999999999996,39.721428571428575,59.214285714285715,929.9142857142858,213.0,1.3285714285714287,555.7142857142857,497.7142857142857,108.92857142857143
2020-08-23,8,2020-08-23,30.53571428571429,43.16428571428572,58.714285714285715,928.0857142857143,159.92857142857142,1.6357142857142857,470.07142857142856,476.42857142857144,140.14285714285714
2020-08-24,8,2020-08-24,30.65,47.721428571428575,59.57142857142857,927.4357142857143,162.21428571428572,2.007142857142857,33.785714285714285,293.85714285714283,267.7857142857143
2020-08-25,8,2020-08-25,29.1,53.89285714285713,68.28571428571429,929.5285714285714,139.14285714285714,3.092857142857144,80.85714285714286,235.57142857142858,166.57142857142858
2020-08-26,8,2020-08-26,28.669230769230772,55.83846153846154,66.84615384615384,930.3153846153847,96.3076923076923,1.8846153846153846,4.0,71.6923076923077,70.76923076923077
2020-08-27,8,2020-08-27,23.715384615384615,57.223076923076924,83.38461538461539,929.9307692307692,60.61538461538461,3.3153846153846156,0.0,72.61538461538461,72.61538461538461
2020-08-28,8,2020-08-28,27.050000000000004,41.871428571428574,66.5,928.4142857142858,154.5,2.007142857142857,93.78571428571429,202.5,138.92857142857142
2020-08-29,8,2020-08-29,28.950000000000006,35.99285714285715,58.0,928.5857142857143,135.35714285714286,1.4571428571428573,407.57142857142856,445.2142857142857,152.85714285714286
2020-08-30,8,2020-08-30,29.957142857142856,34.23571428571429,54.714285714285715,928.5285714285714,137.78571428571428,1.3785714285714286,351.42857142857144,424.92857142857144,157.85714285714286
2020-08-31,8,2020-08-31,24.542857142857144,53.142857142857146,79.0,930.8214285714287,186.42857142857142,2.8000000000000003,0.0,26.285714285714285,26.285714285714285
2020-09-01,9,2020-09-01,22.692857142857143,54.771428571428565,80.85714285714286,931.9999999999999,335.2142857142857,2.7785714285714285,0.0,21.714285714285715,21.714285714285715
2020-09-02,9,2020-09-02,27.29285714285714,53.007142857142846,67.64285714285714,933.4428571428571,253.64285714285714,1.0857142857142856,12.142857142857142,205.78571428571428,197.57142857142858
2020-09-03,9,2020-09-03,28.70714285714286,47.44285714285713,62.57142857142857,934.3285714285714,128.85714285714286,1.5571428571428572,29.0,123.35714285714286,102.14285714285714
2020-09-04,9,2020-09-04,28.261538461538457,45.5,63.61538461538461,933.676923076923,147.53846153846155,1.8153846153846156,64.46153846153847,181.92307692307693,127.92307692307692
2020-09-05,9,2020-09-05,28.7,34.857142857142854,56.07142857142857,931.4142857142857,146.57142857142858,1.1999999999999997,499.92857142857144,456.57142857142856,120.35714285714286
2020-09-06,9,2020-09-06,29.11428571428571,33.714285714285715,54.42857142857143,930.2714285714285,194.5,1.1928571428571428,276.85714285714283,387.35714285714283,218.57142857142858
2020-09-07,9,2020-09-07,29.192857142857147,30.12142857142857,53.142857142857146,931.5142857142857,228.42857142857142,2.042857142857143,463.7857142857143,448.07142857142856,124.07142857142857
2020-09-08,9,2020-09-08,30.08571428571429,27.899999999999995,44.714285714285715,931.7785714285714,206.14285714285714,1.7928571428571431,518.3571428571429,459.92857142857144,111.28571428571429
2020-09-09,9,2020-09-09,30.057142857142857,31.10714285714286,45.92857142857143,931.8857142857142,202.78571428571428,1.9,395.57142857142856,430.64285714285717,150.92857142857142
2020-09-10,9,2020-09-10,30.150000000000002,29.521428571428572,43.92857142857143,928.8642857142858,218.21428571428572,1.671428571428572,509.2142857142857,452.0,107.85714285714286
2020-09-11,9,2020-09-11,30.178571428571427,30.828571428571426,44.5,929.6142857142856,173.64285714285714,1.8571428571428572,288.2142857142857,386.35714285714283,186.5
2020-09-12,9,2020-09-12,30.76428571428571,29.1,42.714285714285715,932.5285714285712,219.28571428571428,1.9285714285714286,397.7142857142857,420.64285714285717,146.14285714285714
2020-09-13,9,2020-09-13,30.792857142857148,28.585714285714285,39.642857142857146,932.2285714285715,147.5,1.757142857142857,361.2857142857143,409.92857142857144,164.78571428571428
2020-09-14,9,2020-09-14,30.823076923076922,29.738461538461532,40.46153846153846,931.1538461538462,168.07692307692307,2.0615384615384618,339.38461538461536,426.0,185.76923076923077
2020-09-15,9,2020-09-15,30.907142857142855,25.492857142857144,38.92857142857143,930.6357142857142,219.85714285714286,1.7642857142857145,413.7857142857143,419.2857142857143,137.14285714285714
2020-09-16,9,2020-09-16,31.571428571428573,25.957142857142856,33.714285714285715,930.4285714285714,194.35714285714286,1.9071428571428573,433.92857142857144,424.14285714285717,126.07142857142857
2020-09-17,9,2020-09-17,31.314285714285713,25.014285714285712,35.0,929.6142857142856,221.5,2.1285714285714286,454.7857142857143,423.92857142857144,120.92857142857143
2020-09-18,9,2020-09-18,31.523076923076925,25.053846153846152,31.23076923076923,929.0846153846154,210.15384615384616,1.7846153846153845,491.0,455.9230769230769,127.38461538461539
2020-09-19,9,2020-09-19,31.323076923076922,21.06153846153847,29.384615384615383,929.4307692307692,201.6153846153846,1.8461538461538463,503.0769230769231,457.7692307692308,122.76923076923077
2020-09-20,9,2020-09-20,31.14615384615384,16.96153846153846,24.46153846153846,929.4769230769232,214.30769230769232,2.3,513.8461538461538,459.3076923076923,124.38461538461539
2020-09-21,9,2020-09-21,30.930769230769236,13.63846153846154,22.923076923076923,928.4384615384613,200.23076923076923,2.023076923076923,566.7692307692307,470.2307692307692,109.0
2020-09-22,9,2020-09-22,30.915384615384614,13.53846153846154,25.76923076923077,928.9307692307692,209.15384615384616,2.292307692307692,566.1538461538462,467.61538461538464,108.07692307692308
2020-09-23,9,2020-09-23,31.008333333333336,19.21666666666667,24.666666666666668,928.6166666666668,213.08333333333334,2.3249999999999997,511.6666666666667,479.3333333333333,138.83333333333334
2020-09-24,9,2020-09-24,31.166666666666668,17.666666666666668,25.583333333333332,930.1083333333332,221.83333333333334,2.183333333333333,493.4166666666667,471.1666666666667,149.33333333333334
2020-09-25,9,2020-09-25,31.058333333333337,20.883333333333333,25.583333333333332,928.8499999999999,154.0,1.9083333333333334,203.16666666666666,324.9166666666667,174.08333333333334
2020-09-26,9,2020-09-26,29.54166666666666,25.825,31.666666666666668,929.3666666666668,99.83333333333333,3.608333333333334,190.25,239.58333333333334,129.16666666666666
2020-09-27,9,2020-09-27,29.04166666666666,21.78333333333333,30.75,932.5833333333331,139.66666666666666,2.216666666666667,359.6666666666667,425.9166666666667,178.91666666666666
2020-09-28,9,2020-09-28,28.941666666666663,21.575000000000003,30.166666666666668,933.5583333333334,224.0,1.8,400.4166666666667,433.3333333333333,168.33333333333334
2020-09-29,9,2020-09-29,29.0,21.349999999999998,29.5,933.0583333333333,201.25,1.7166666666666668,452.4166666666667,442.75,149.33333333333334
2020-09-30,9,2020-09-30,29.3,19.775000000000002,25.0,932.0,181.91666666666666,1.4749999999999999,418.9166666666667,433.5833333333333,161.58333333333334
2020-10-01,10,2020-10-01,29.108333333333334,16.283333333333335,24.833333333333332,931.9749999999999,266.0,3.091666666666667,453.1666666666667,438.3333333333333,152.16666666666666
2020-10-02,10,2020-10-02,29.041666666666668,13.100000000000001,23.0,932.0583333333333,211.16666666666666,2.125,593.25,469.4166666666667,102.83333333333333
2020-10-03,10,2020-10-03,28.89999999999999,12.941666666666665,23.25,932.9749999999999,216.58333333333334,2.25,371.4166666666667,411.5833333333333,185.0
2020-10-04,10,2020-10-04,28.891666666666666,12.058333333333335,21.75,934.0666666666666,207.91666666666666,1.9583333333333337,598.9166666666666,464.25,100.83333333333333
2020-10-05,10,2020-10-05,28.925,12.149999999999999,21.333333333333332,933.7083333333334,227.75,2.225,591.5,459.5,102.91666666666667
2020-10-06,10,2020-10-06,28.925,11.433333333333332,20.333333333333332,933.8583333333332,198.16666666666666,1.741666666666667,618.1666666666666,461.3333333333333,92.91666666666667
2020-10-07,10,2020-10-07,29.016666666666666,13.658333333333333,20.166666666666668,935.3833333333333,195.33333333333334,2.0333333333333337,528.4166666666666,440.0,118.58333333333333
2020-10-08,10,2020-10-08,28.700000000000003,14.80833333333333,22.333333333333332,935.7083333333335,204.0,1.8916666666666666,490.5833333333333,428.5833333333333,129.0
2020-10-09,10,2020-10-09,28.849999999999994,15.941666666666668,23.916666666666668,936.1916666666666,184.5,1.5916666666666666,472.3333333333333,421.0833333333333,128.5
2020-10-10,10,2020-10-10,28.991666666666664,14.250000000000002,23.333333333333332,935.1749999999998,220.66666666666666,2.158333333333333,484.5833333333333,419.25,130.75
2020-10-11,10,2020-10-11,28.908333333333342,15.083333333333334,21.666666666666668,932.8833333333333,216.16666666666666,1.8333333333333333,438.4166666666667,408.0833333333333,137.58333333333334
2020-10-12,10,2020-10-12,28.933333333333326,16.508333333333333,22.083333333333332,931.6749999999998,178.91666666666666,1.8833333333333335,169.83333333333334,322.5833333333333,208.0
2020-10-13,10,2020-10-13,27.675,15.841666666666667,20.416666666666668,933.5833333333335,280.75,2.316666666666667,83.5,246.08333333333334,204.41666666666666
2020-10-14,10,2020-10-14,27.475000000000005,11.841666666666667,20.333333333333332,934.7750000000001,281.1666666666667,2.933333333333333,551.5833333333334,422.0833333333333,100.75
2020-10-15,10,2020-10-15,27.433333333333334,10.541666666666666,19.166666666666668,935.0999999999999,209.25,2.3583333333333334,589.0833333333334,424.9166666666667,93.08333333333333
2020-10-16,10,2020-10-16,27.433333333333334,10.833333333333334,20.25,933.7583333333333,204.33333333333334,1.816666666666667,586.3333333333334,421.4166666666667,90.0
2020-10-17,10,2020-10-17,27.391666666666666,11.924999999999997,20.5,934.7083333333334,165.08333333333334,1.8333333333333337,542.0,410.0,104.75
2020-10-18,10,2020-10-18,26.975000000000005,10.908333333333331,22.833333333333332,934.7583333333333,244.58333333333334,2.3166666666666664,561.1666666666666,411.5,94.58333333333333
2020-10-19,10,2020-10-19,26.408333333333335,10.833333333333336,21.833333333333332,934.1916666666667,208.25,2.041666666666667,538.0833333333334,404.3333333333333,104.0
2020-10-20,10,2020-10-20,26.366666666666664,10.291666666666666,19.583333333333332,933.1916666666667,156.41666666666666,2.2916666666666665,528.3333333333334,401.0,102.66666666666667
2020-10-21,10,2020-10-21,25.625,10.733333333333334,18.083333333333332,935.225,197.58333333333334,2.25,397.5833333333333,370.9166666666667,142.41666666666666
2020-10-22,10,2020-10-22,25.183333333333337,12.016666666666666,17.0,934.4499999999999,196.08333333333334,2.0916666666666663,428.1666666666667,374.0833333333333,128.75
2020-10-23,10,2020-10-23,25.558333333333337,10.691666666666665,18.166666666666668,933.5999999999999,189.33333333333334,1.925,435.0,373.5833333333333,127.75
2020-10-24,10,2020-10-24,25.066666666666666,10.758333333333333,19.083333333333332,933.9499999999999,192.0,1.8583333333333334,449.25,372.0,122.16666666666667
2020-10-25,10,2020-10-25,24.400000000000002,14.075000000000001,21.333333333333332,936.7333333333332,227.83333333333334,1.7833333333333332,66.5,165.0,132.33333333333334
2020-10-26,10,2020-10-26,23.858333333333334,9.441666666666668,19.75,939.0083333333333,252.08333333333334,2.7083333333333335,467.0,370.75,117.75
2020-10-27,10,2020-10-27,23.941666666666674,8.166666666666666,17.666666666666668,936.8583333333332,222.91666666666666,1.9333333333333333,619.9166666666666,392.9166666666667,69.66666666666667
2020-10-28,10,2020-10-28,24.066666666666663,8.966666666666665,16.083333333333332,937.3166666666666,183.25,1.7749999999999997,511.3333333333333,372.4166666666667,96.41666666666667
2020-10-29,10,2020-10-29,23.958333333333332,11.158333333333331,16.75,939.1666666666666,198.5,1.958333333333333,313.9166666666667,328.6666666666667,148.16666666666666
2020-10-30,10,2020-10-30,23.441666666666666,6.533333333333334,16.916666666666668,939.7333333333336,249.33333333333334,2.9166666666666665,449.0833333333333,358.0833333333333,114.16666666666667
2020-10-31,10,2020-10-31,23.566666666666666,7.391666666666666,14.75,939.066666666667,242.41666666666666,2.308333333333333,486.0833333333333,362.5,101.5
2020-11-01,11,2020-11-01,24.316666666666663,9.808333333333332,13.583333333333334,938.7000000000002,239.25,1.95,478.5,354.75,100.58333333333333
2020-11-02,11,2020-11-02,23.933333333333337,8.741666666666667,15.666666666666666,938.9916666666668,195.83333333333334,1.8499999999999999,501.75,357.0833333333333,96.33333333333333
2020-11-03,11,2020-11-03,23.616666666666664,9.066666666666666,13.916666666666666,938.3583333333332,207.91666666666666,2.0500000000000003,491.25,350.8333333333333,97.16666666666667
2020-11-04,11,2020-11-04,22.758333333333336,5.883333333333334,12.25,937.4083333333333,206.08333333333334,1.866666666666667,487.5,352.25,101.33333333333333
2020-11-05,11,2020-11-05,22.71666666666667,6.483333333333333,13.5,938.7916666666666,199.25,2.05,445.0833333333333,341.0,110.08333333333333
2020-11-06,11,2020-11-06,22.75833333333333,6.375,14.833333333333334,941.5666666666667,245.5,2.658333333333333,448.6666666666667,337.5,111.83333333333333
2020-11-07,11,2020-11-07,23.125000000000004,7.041666666666668,15.083333333333334,941.6333333333333,273.8333333333333,2.683333333333333,508.5833333333333,343.4166666666667,91.91666666666667
2020-11-08,11,2020-11-08,22.683333333333326,6.8500000000000005,15.25,942.1500000000002,187.5,1.8666666666666665,498.6666666666667,340.4166666666667,96.08333333333333
2020-11-09,11,2020-11-09,22.327272727272728,7.054545454545454,16.363636363636363,940.7090909090908,207.0909090909091,1.9090909090909092,358.72727272727275,331.1818181818182,140.54545454545453
2020-11-10,11,2020-11-10,22.081818181818182,8.463636363636365,17.545454545454547,940.4727272727272,190.9090909090909,1.7272727272727273,231.1818181818182,295.3636363636364,168.45454545454547
2020-11-11,11,2020-11-11,22.136363636363637,8.136363636363637,17.636363636363637,942.2818181818183,164.9090909090909,1.7545454545454546,120.72727272727273,250.63636363636363,185.8181818181818
2020-11-12,11,2020-11-12,22.027272727272727,8.254545454545456,17.272727272727273,943.5181818181819,217.8181818181818,1.736363636363636,215.72727272727272,255.0909090909091,161.27272727272728
2020-11-13,11,2020-11-13,21.85454545454546,13.009090909090911,15.909090909090908,941.4727272727273,168.27272727272728,1.6909090909090911,186.45454545454547,249.27272727272728,154.1818181818182
2020-11-14,11,2020-11-14,20.650000000000002,17.93,23.8,939.0799999999999,189.8,1.83,7.9,72.6,68.4
2020-11-15,11,2020-11-15,16.390000000000004,18.96,50.2,939.4699999999999,127.3,3.7900000000000005,0.0,12.3,12.3
2020-11-16,11,2020-11-16,15.754545454545456,13.100000000000001,57.90909090909091,942.4272727272728,242.1818181818182,1.3454545454545455,343.72727272727275,297.1818181818182,129.45454545454547
2020-11-17,11,2020-11-17,16.727272727272727,9.427272727272724,32.81818181818182,940.3727272727273,306.72727272727275,2.4545454545454546,554.6363636363636,343.8181818181818,88.54545454545455
2020-11-18,11,2020-11-18,17.10909090909091,11.163636363636364,31.90909090909091,937.8636363636361,213.0909090909091,1.4727272727272727,450.27272727272725,320.8181818181818,110.9090909090909
2020-11-19,11,2020-11-19,15.381818181818181,15.418181818181818,46.18181818181818,938.2090909090911,153.1818181818182,1.309090909090909,35.18181818181818,122.9090909090909,111.18181818181819
2020-11-20,11,2020-11-20,15.890909090909089,7.254545454545454,28.363636363636363,941.4,265.72727272727275,4.054545454545454,524.8181818181819,333.27272727272725,90.0909090909091
2020-11-21,11,2020-11-21,15.1,5.972727272727274,24.181818181818183,939.9545454545455,311.6363636363636,3.0090909090909093,629.7272727272727,347.27272727272725,65.45454545454545
2020-11-22,11,2020-11-22,15.427272727272724,9.89090909090909,24.818181818181817,940.318181818182,265.09090909090907,1.2545454545454546,5.181818181818182,101.36363636363636,99.36363636363636
2020-11-23,11,2020-11-23,15.87,16.83,38.7,941.5499999999998,87.5,2.1,0.0,26.0,26.0
2020-11-24,11,2020-11-24,15.09,16.01,44.7,942.6300000000001,277.0,2.2600000000000002,0.0,64.7,64.7
2020-11-25,11,2020-11-25,10.770000000000001,19.41,77.4,942.6,165.1,1.7100000000000002,0.0,24.6,24.6
2020-11-26,11,2020-11-26,13.79090909090909,12.41818181818182,61.63636363636363,945.3090909090911,312.8181818181818,2.3636363636363633,536.2727272727273,319.1818181818182,77.9090909090909
2020-11-27,11,2020-11-27,16.39090909090909,8.545454545454545,34.45454545454545,946.1727272727271,322.0,2.3999999999999995,634.6363636363636,333.90909090909093,55.72727272727273
2020-11-28,11,2020-11-28,18.29,7.67,22.2,943.2299999999999,317.9,2.38,323.0,289.1,130.3
2020-11-29,11,2020-11-29,18.054545454545455,9.854545454545452,23.727272727272727,941.4090909090911,289.09090909090907,1.1727272727272728,200.0909090909091,199.72727272727272,120.54545454545455
2020-11-30,11,2020-11-30,18.563636363636363,9.645454545454546,25.545454545454547,940.9,272.3636363636364,1.8545454545454547,556.4545454545455,315.90909090909093,66.72727272727273
2020-12-01,12,2020-12-01,19.527272727272727,10.972727272727276,28.09090909090909,941.3181818181816,301.09090909090907,1.781818181818182,542.8181818181819,313.6363636363636,71.0909090909091
2020-12-02,12,2020-12-02,20.009090909090908,9.827272727272728,28.727272727272727,939.8454545454545,318.90909090909093,2.4818181818181815,560.0909090909091,314.45454545454544,69.54545454545455
2020-12-03,12,2020-12-03,19.61818181818182,9.372727272727275,25.636363636363637,938.2818181818183,200.0909090909091,1.3818181818181818,613.6363636363636,320.27272727272725,57.27272727272727
2020-12-04,12,2020-12-04,19.91,14.25,25.4,937.05,176.0,1.2900000000000003,237.7,209.9,111.7
2020-12-05,12,2020-12-05,19.369999999999997,13.48,30.7,938.1200000000001,168.8,1.3,139.6,235.2,174.6
2020-12-06,12,2020-12-06,19.18,13.5,34.0,941.53,235.7,1.6200000000000003,177.2,257.6,170.6
2020-12-07,12,2020-12-07,19.389999999999997,19.090000000000003,33.7,941.71,146.1,1.52,0.0,52.0,52.0
