#Meteo hourly data
#Site, Solcast_site_73.047885_33.68442
#Country, Pakistan
#Data Source, Solcast https://solcast.com
#Time step, 1
#Latitude, 33.6844
#Longitude, 73.0479
#Altitude, 519
#Time Zone, 4.0
Year,Month,Day,Hour,Minute,Tamb,Cloudopacity,DHI,DNI,GHI,Pw,Pressure,WindDir,WindVel,Zenith
Year,Month,Day,Hour,Minute,[deg C],[%],[W/m2],[W/m2],[W/m2],[cm],[mbar],[degree],[m/s],[degree]
2020,3,13,9,0,15.4,0.3,238,630,685,1.55,941.3,284,2.9,45
2020,3,13,10,0,16.7,5.2,288,590,749,1.51,940.9,303,3.6,39
2020,3,13,11,0,17.5,14.9,413,350,691,1.53,940.4,311,3.5,37
2020,3,13,12,0,18.0,26.3,322,314,566,1.6,939.6,314,2.9,41
2020,3,13,13,0,18.3,33.3,396,42,421,1.64,938.6,316,2.8,48
2020,3,13,14,0,18.4,0.2,188,522,462,1.63,937.8,316,3.5,58
2020,3,13,15,0,17.7,0.7,134,349,259,1.69,938.0,314,3.3,70
2020,3,13,16,0,16.0,1.8,58,91,74,1.73,938.5,313,2.9,82
2020,3,13,17,0,14.5,0.0,1,1,1,1.67,938.7,321,2.8,94
2020,3,13,18,0,13.4,0.0,0,0,0,1.7,939.4,5,1.2,107
2020,3,13,19,0,13.2,0.0,0,0,0,1.7,939.8,49,1.0,119
2020,3,13,20,0,13.0,0.0,0,0,0,1.66,940.0,29,1.1,130
2020,3,13,21,0,12.6,5.4,0,0,0,1.63,940.2,32,1.5,140
2020,3,13,22,0,12.4,73.5,0,0,0,1.61,940.6,45,1.6,147
2020,3,13,23,0,12.2,74.0,0,0,0,1.67,941.1,83,1.7,149
2020,3,14,0,0,12.0,72.8,0,0,0,1.71,941.0,82,1.5,145
2020,3,14,1,0,12.0,58.1,0,0,0,1.68,940.4,33,1.1,136
2020,3,14,2,0,12.0,58.0,0,0,0,1.58,940.0,338,0.8,126
2020,3,14,3,0,11.5,53.7,0,0,0,1.48,940.0,339,0.8,114
2020,3,14,4,0,11.0,0.4,0,0,0,1.41,940.4,13,1.3,101
2020,3,14,5,0,11.3,19.9,9,2,9,1.35,940.6,14,1.6,89
2020,3,14,6,0,13.0,16.9,100,100,132,1.31,940.7,2,1.7,77
2020,3,14,7,0,15.5,0.0,165,431,352,1.3,940.7,343,1.7,65
2020,3,14,8,0,17.5,0.0,217,549,543,1.33,940.8,322,1.3,54
2020,3,14,9,0,18.9,0.0,249,617,689,1.45,941.2,214,1.1,44
2020,3,14,10,0,19.5,1.9,267,640,769,1.6,941.4,183,2.9,38
2020,3,14,11,0,19.7,16.1,431,307,676,1.7,941.0,182,3.4,37
2020,3,14,12,0,19.7,40.1,358,130,460,1.72,939.8,198,2.7,40
2020,3,14,13,0,19.8,62.3,252,0,252,1.7,938.5,245,1.9,48
2020,3,14,14,0,19.8,47.8,202,87,241,1.65,937.9,294,2.5,58
2020,3,14,15,0,19.3,0.1,114,488,287,1.58,938.0,307,2.9,70
2020,3,14,16,0,17.6,0.0,52,210,89,1.5,938.4,314,2.5,82
2020,3,14,17,0,15.8,0.0,2,2,2,1.43,938.8,332,2.0,94
2020,3,14,18,0,14.8,0.0,0,0,0,1.38,939.0,347,1.5,107
2020,3,14,19,0,14.2,0.0,0,0,0,1.35,938.9,2,1.4,119
2020,3,14,20,0,13.6,0.0,0,0,0,1.36,939.1,19,1.3,130
2020,3,14,21,0,13.2,0.0,0,0,0,1.41,939.6,32,1.1,140
2020,3,14,22,0,12.8,0.0,0,0,0,1.46,940.1,39,1.0,147
2020,3,14,23,0,12.5,0.0,0,0,0,1.48,940.4,47,1.0,148
2020,3,15,0,0,12.2,0.0,0,0,0,1.48,940.3,36,1.1,144
2020,3,15,1,0,12.0,0.0,0,0,0,1.45,939.8,29,1.4,136
2020,3,15,2,0,11.9,0.0,0,0,0,1.41,939.5,39,1.7,125
2020,3,15,3,0,11.7,0.0,0,0,0,1.4,939.4,38,2.0,113
2020,3,15,4,0,11.6,0.0,0,0,0,1.37,939.4,27,1.7,101
2020,3,15,5,0,11.8,12.2,15,6,15,1.32,939.9,8,1.1,89
2020,3,15,6,0,13.6,19.8,98,183,155,1.32,940.7,313,1.0,76
2020,3,15,7,0,15.8,0.0,115,648,398,1.33,941.6,294,1.6,64
2020,3,15,8,0,17.6,0.0,139,760,593,1.34,942.2,295,1.9,53
2020,3,15,9,0,19.0,0.0,154,817,741,1.42,942.5,288,1.8,44
2020,3,15,10,0,20.0,0.0,152,859,830,1.5,942.6,270,1.6,38
2020,3,15,11,0,20.8,0.0,156,861,849,1.52,942.3,250,1.9,36
2020,3,15,12,0,21.3,0.0,159,832,796,1.56,941.5,246,2.6,40
2020,3,15,13,0,21.4,0.0,164,759,673,1.58,940.7,252,2.9,48
2020,3,15,14,0,21.3,0.0,145,671,502,1.58,940.4,264,3.1,58
2020,3,15,15,0,20.6,6.3,129,399,281,1.53,940.6,274,2.8,69
2020,3,15,16,0,18.8,4.2,62,153,85,1.46,941.0,289,2.0,82
2020,3,15,17,0,16.9,0.0,2,2,2,1.39,941.6,328,1.5,94
2020,3,15,18,0,15.9,0.0,0,0,0,1.32,942.1,2,1.6,106
2020,3,15,19,0,15.3,0.0,0,0,0,1.29,942.2,12,1.7,119
2020,3,15,20,0,14.8,0.0,0,0,0,1.27,942.0,15,1.7,130
2020,3,15,21,0,14.5,0.0,0,0,0,1.21,941.7,12,1.6,140
2020,3,15,22,0,14.2,0.0,0,0,0,1.17,941.4,4,1.5,146
2020,3,15,23,0,14.0,0.0,0,0,0,1.16,941.2,5,1.6,148
2020,3,16,0,0,13.7,0.0,0,0,0,1.17,940.9,13,1.6,144
2020,3,16,1,0,13.4,0.0,0,0,0,1.21,940.3,14,1.2,136
2020,3,16,2,0,13.1,26.9,0,0,0,1.24,939.8,9,1.0,125
2020,3,16,3,0,12.9,17.8,0,0,0,1.27,939.5,15,1.2,113
2020,3,16,4,0,12.6,58.0,0,0,0,1.28,939.4,24,1.2,101
2020,3,16,5,0,12.9,58.9,9,0,9,1.29,939.5,29,0.9,88
2020,3,16,6,0,14.6,16.5,95,236,164,1.33,940.0,23,0.4,76
2020,3,16,7,0,16.6,0.0,119,637,400,1.39,940.8,254,0.4,64
2020,3,16,8,0,18.1,1.3,158,712,588,1.44,941.3,270,0.8,53
2020,3,16,9,0,19.6,0.0,161,805,742,1.46,941.4,277,1.2,44
2020,3,16,10,0,20.7,0.0,178,816,826,1.47,941.3,268,1.8,37
2020,3,16,11,0,21.5,3.4,201,758,815,1.5,940.8,265,2.2,36
2020,3,16,12,0,22.1,27.3,351,298,573,1.51,940.2,264,2.5,40
2020,3,16,13,0,22.3,0.0,152,788,683,1.51,939.7,264,2.8,48
2020,3,16,14,0,22.2,17.3,157,500,437,1.49,939.4,265,2.7,58
2020,3,16,15,0,21.6,42.8,139,108,176,1.48,939.4,268,2.3,69
2020,3,16,16,0,20.1,38.3,52,16,54,1.47,939.7,278,1.9,81
2020,3,16,17,0,18.3,34.3,2,0,2,1.47,940.5,300,1.4,94
2020,3,16,18,0,17.2,58.7,0,0,0,1.44,941.1,342,1.1,106
2020,3,16,19,0,16.9,57.2,0,0,0,1.43,941.3,16,1.3,118
2020,3,16,20,0,16.6,71.3,0,0,0,1.43,941.4,27,1.4,130
2020,3,16,21,0,16.2,39.2,0,0,0,1.46,941.2,29,1.4,139
2020,3,16,22,0,15.7,0.4,0,0,0,1.49,941.2,34,1.3,146
2020,3,16,23,0,15.2,0.0,0,0,0,1.49,941.2,38,1.1,148
2020,3,17,0,0,14.8,0.0,0,0,0,1.49,941.0,41,1.1,143
2020,3,17,1,0,14.4,0.0,0,0,0,1.5,940.5,45,1.1,135
2020,3,17,2,0,14.0,0.0,0,0,0,1.51,940.1,47,1.0,125
2020,3,17,3,0,13.9,0.0,0,0,0,1.54,940.1,43,1.4,113
2020,3,17,4,0,13.8,0.0,0,0,0,1.54,940.2,38,1.6,100
2020,3,17,5,0,14.1,14.7,15,7,16,1.51,940.5,32,1.5,88
2020,3,17,6,0,16.0,22.5,123,70,147,1.49,940.9,23,1.2,76
2020,3,17,7,0,18.6,0.1,131,595,397,1.49,941.1,334,0.9,64
2020,3,17,8,0,20.4,0.0,161,708,591,1.53,941.2,294,1.7,53
2020,3,17,9,0,21.7,0.0,179,768,737,1.61,941.0,287,2.4,43
2020,3,17,10,0,22.7,0.0,174,821,829,1.68,940.8,283,3.0,37
2020,3,17,11,0,23.4,0.0,175,828,848,1.68,940.5,280,3.4,36
2020,3,17,12,0,23.9,0.0,176,801,795,1.67,940.0,279,3.6,39
2020,3,17,13,0,23.9,0.0,184,717,670,1.64,939.5,278,3.6,47
2020,3,17,14,0,23.7,6.6,201,485,469,1.59,939.2,276,3.4,58
2020,3,17,15,0,22.9,33.1,160,106,206,1.58,939.2,274,2.7,69
2020,3,17,16,0,21.1,44.2,48,0,48,1.6,939.5,285,1.6,81
2020,3,17,17,0,19.0,20.9,1,0,1,1.65,940.2,349,1.0,94
2020,3,17,18,0,18.0,0.0,0,0,0,1.71,940.7,35,1.7,106
2020,3,17,19,0,17.5,0.0,0,0,0,1.76,940.9,46,2.2,118
2020,3,17,20,0,17.1,0.0,0,0,0,1.82,941.1,52,2.5,129
2020,3,17,21,0,16.7,0.0,0,0,0,1.89,941.2,53,1.9,139
2020,3,17,22,0,16.2,0.0,0,0,0,1.98,941.4,56,0.7,146
2020,3,17,23,0,15.7,0.0,0,0,0,2.06,941.5,112,0.1,147
2020,3,18,0,0,15.6,0.0,0,0,0,2.07,941.2,48,0.8,143
2020,3,18,1,0,15.6,0.0,0,0,0,2.01,940.5,44,2.0,135
2020,3,18,2,0,15.5,0.0,0,0,0,1.97,940.0,43,2.5,124
2020,3,18,3,0,15.2,0.0,0,0,0,1.97,940.0,37,2.0,113
2020,3,18,4,0,14.7,0.0,0,0,0,1.96,940.2,25,1.4,100
2020,3,18,5,0,15.0,25.6,11,0,11,1.89,940.5,18,1.4,88
2020,3,18,6,0,16.7,42.2,109,1,110,1.81,940.7,6,1.4,75
2020,3,18,7,0,19.0,4.5,156,478,380,1.74,940.6,336,1.5,63
2020,3,18,8,0,20.8,0.0,166,692,590,1.69,940.5,312,1.9,52
2020,3,18,9,0,22.4,0.0,179,767,740,1.66,940.3,301,2.3,43
2020,3,18,10,0,23.5,0.0,167,832,834,1.66,940.0,293,2.7,37
2020,3,18,11,0,24.2,0.0,164,846,854,1.68,939.3,286,3.2,35
2020,3,18,12,0,24.5,0.0,160,829,803,1.72,938.3,281,3.8,39
2020,3,18,13,0,24.4,0.0,149,790,687,1.73,937.5,277,4.2,47
2020,3,18,14,0,24.0,0.0,131,713,517,1.7,937.1,278,4.1,57
2020,3,18,15,0,23.3,0.0,102,567,309,1.65,936.9,282,3.2,69
2020,3,18,16,0,21.5,0.0,52,274,103,1.6,936.9,284,2.1,81
2020,3,18,17,0,19.4,0.0,2,5,3,1.58,937.0,288,1.1,94
2020,3,18,18,0,18.2,0.0,0,0,0,1.57,937.2,352,0.3,106
2020,3,18,19,0,17.7,0.0,0,0,0,1.57,937.4,60,0.8,118
2020,3,18,20,0,17.2,0.0,0,0,0,1.6,937.7,62,1.6,129
2020,3,18,21,0,16.8,0.0,0,0,0,1.72,937.8,55,2.1,139
2020,3,18,22,0,16.6,0.0,0,0,0,1.82,937.7,55,2.2,145
2020,3,18,23,0,16.4,0.0,0,0,0,1.84,937.4,65,2.2,147
2020,3,19,0,0,16.1,0.0,0,0,0,1.87,936.9,70,2.3,143
2020,3,19,1,0,15.8,0.0,0,0,0,1.89,936.4,67,2.3,135
2020,3,19,2,0,15.5,0.0,0,0,0,1.89,936.1,62,2.3,124
2020,3,19,3,0,15.3,0.0,0,0,0,1.88,936.0,52,2.2,112
2020,3,19,4,0,15.1,0.0,0,0,0,1.85,935.9,46,1.9,100
2020,3,19,5,0,15.4,14.0,19,15,20,1.82,935.9,53,1.6,87
2020,3,19,6,0,17.2,12.2,92,299,184,1.82,936.2,66,1.3,75
2020,3,19,7,0,19.4,0.0,111,670,416,1.85,936.8,148,0.4,63
2020,3,19,8,0,20.9,0.0,131,776,608,1.9,937.3,237,1.3,52
2020,3,19,9,0,22.1,0.0,143,832,755,1.89,937.2,251,1.9,43
2020,3,19,10,0,23.1,0.0,143,869,843,1.88,936.8,257,2.4,36
2020,3,19,11,0,23.8,0.0,149,866,860,1.92,936.2,261,2.8,35
2020,3,19,12,0,24.3,0.0,153,838,806,1.92,935.3,264,2.9,39
2020,3,19,13,0,24.4,0.0,158,770,685,1.88,934.5,267,2.8,47
2020,3,19,14,0,24.4,0.0,137,695,515,1.86,934.0,268,2.5,57
2020,3,19,15,0,23.9,0.0,103,560,309,1.92,933.9,274,2.1,69
2020,3,19,16,0,22.4,5.8,57,210,99,1.97,934.1,287,1.2,81
2020,3,19,17,0,20.2,0.0,3,5,3,1.95,934.5,1,0.5,93
2020,3,19,18,0,18.9,0.0,0,0,0,1.93,935.0,51,1.2,106
2020,3,19,19,0,17.8,0.0,0,0,0,1.96,935.8,81,2.8,118
2020,3,19,20,0,16.8,0.0,0,0,0,1.99,936.5,81,3.8,129
2020,3,19,21,0,16.5,5.4,0,0,0,2.03,936.6,72,3.2,139
2020,3,19,22,0,16.4,27.0,0,0,0,2.07,936.5,75,2.9,145
2020,3,19,23,0,16.1,0.4,0,0,0,2.09,936.5,73,3.0,146
2020,3,20,0,0,16.0,29.0,0,0,0,2.09,936.3,67,2.9,142
2020,3,20,1,0,15.9,0.0,0,0,0,2.09,935.9,62,2.7,134
2020,3,20,2,0,15.8,0.0,0,0,0,2.06,935.5,56,2.6,124
2020,3,20,3,0,15.5,0.0,0,0,0,2.0,935.4,43,2.5,112
2020,3,20,4,0,15.2,0.0,0,0,0,1.96,935.5,35,2.3,100
2020,3,20,5,0,15.5,19.2,16,11,17,1.95,935.8,39,1.8,87
2020,3,20,6,0,17.2,31.7,120,29,129,1.98,936.3,56,0.9,75
2020,3,20,7,0,19.3,13.9,180,353,355,2.06,937.0,220,0.7,63
2020,3,20,8,0,20.6,0.0,163,692,593,2.14,937.8,247,1.8,52
2020,3,20,9,0,21.6,0.0,179,757,739,2.18,937.9,262,2.2,42
2020,3,20,10,0,22.6,0.0,184,792,826,2.19,937.8,266,2.2,36
2020,3,20,11,0,23.5,0.0,189,791,842,2.19,937.2,258,1.8,34
2020,3,20,12,0,24.2,14.5,347,415,674,2.19,935.9,223,1.5,38
2020,3,20,13,0,24.4,0.2,191,690,665,2.22,934.8,196,2.0,47
2020,3,20,14,0,24.4,49.4,109,274,272,2.29,934.2,195,2.3,57
2020,3,20,15,0,23.8,61.0,97,0,97,2.39,934.1,203,2.3,69
2020,3,20,16,0,22.3,62.4,38,0,38,2.52,934.7,217,2.3,81
2020,3,20,17,0,20.5,68.9,1,0,1,2.7,935.4,235,3.9,93
2020,3,20,18,0,17.2,58.2,0,0,0,2.75,936.1,266,4.4,106
2020,3,20,19,0,14.9,71.4,0,0,0,2.58,937.0,322,4.2,118
2020,3,20,20,0,15.1,73.4,0,0,0,2.48,937.7,358,4.4,129
2020,3,20,21,0,15.3,78.6,0,0,0,2.52,937.8,30,5.2,138
2020,3,20,22,0,15.4,85.7,0,0,0,2.54,937.5,52,6.6,145
2020,3,20,23,0,15.4,86.0,0,0,0,2.51,937.2,55,7.0,146
2020,3,21,0,0,15.1,85.0,0,0,0,2.46,936.7,46,6.1,142
2020,3,21,1,0,14.8,73.1,0,0,0,2.44,936.0,44,5.5,134
2020,3,21,2,0,14.8,76.0,0,0,0,2.45,935.9,52,4.8,123
2020,3,21,3,0,14.8,85.7,0,0,0,2.49,936.2,46,3.1,112
2020,3,21,4,0,14.9,74.0,0,0,0,2.48,936.5,34,2.8,99
2020,3,21,5,0,14.9,82.3,2,0,2,2.42,936.8,40,3.3,87
2020,3,21,6,0,15.6,56.0,83,0,83,2.37,937.0,41,3.4,75
2020,3,21,7,0,17.0,61.6,127,0,127,2.34,937.2,37,3.3,63
2020,3,21,8,0,18.4,80.3,105,0,105,2.34,937.4,31,2.8,51
2020,3,21,9,0,19.8,82.0,125,0,125,2.33,937.7,33,1.9,42
2020,3,21,10,0,21.0,67.2,251,17,265,2.31,937.7,79,1.0,35
2020,3,21,11,0,21.8,14.4,419,343,703,2.29,937.2,134,1.5,34
2020,3,21,12,0,22.0,17.8,379,327,636,2.3,936.2,155,1.5,38
2020,3,21,13,0,21.5,59.7,267,5,271,2.33,935.4,240,0.8,46
2020,3,21,14,0,20.8,59.0,204,0,204,2.32,935.1,299,2.0,57
2020,3,21,15,0,20.3,54.4,126,0,126,2.29,935.7,306,2.5,68
2020,3,21,16,0,19.2,47.9,38,1,38,2.29,936.6,315,2.3,81
2020,3,21,17,0,17.5,0.1,3,2,3,2.28,936.9,332,2.1,93
2020,3,21,18,0,16.3,0.0,0,0,0,2.26,937.2,358,2.2,105
2020,3,21,19,0,15.7,0.0,0,0,0,2.23,937.5,24,2.2,117
2020,3,21,20,0,15.3,0.0,0,0,0,2.2,937.8,44,2.2,129
2020,3,21,21,0,15.0,0.0,0,0,0,2.14,938.4,44,1.9,138
2020,3,21,22,0,14.8,0.0,0,0,0,2.08,938.9,23,1.5,144
2020,3,21,23,0,14.5,0.0,0,0,0,2.05,939.0,6,1.8,146
2020,3,22,0,0,14.1,0.0,0,0,0,1.98,938.7,357,2.3,142
2020,3,22,1,0,13.7,0.0,0,0,0,1.89,938.0,0,2.4,133
2020,3,22,2,0,13.5,0.0,0,0,0,1.83,937.3,9,2.1,123
2020,3,22,3,0,13.5,0.0,0,0,0,1.83,937.4,15,2.0,111
2020,3,22,4,0,13.5,0.0,0,0,0,1.81,938.0,7,2.0,99
2020,3,22,5,0,13.9,7.8,24,35,29,1.73,938.7,355,1.9,87
2020,3,22,6,0,15.3,0.2,92,386,202,1.71,939.2,329,1.8,74
2020,3,22,7,0,17.2,0.0,137,595,416,1.7,939.4,316,2.1,62
2020,3,22,8,0,19.1,0.0,165,706,610,1.65,939.4,326,2.1,51
2020,3,22,9,0,21.1,0.0,176,777,758,1.57,939.4,322,1.7,41
2020,3,22,10,0,22.5,0.0,141,879,860,1.55,939.3,289,1.7,35
2020,3,22,11,0,23.2,0.0,136,893,879,1.56,939.0,276,2.4,34
2020,3,22,12,0,23.6,0.0,135,875,826,1.54,938.3,284,2.8,38
2020,3,22,13,0,23.7,0.0,120,855,713,1.49,937.3,293,2.8,46
2020,3,22,14,0,23.6,0.0,109,782,541,1.44,936.7,299,2.8,57
2020,3,22,15,0,23.1,0.0,92,629,329,1.4,936.7,298,2.3,68
2020,3,22,16,0,21.5,0.5,54,304,114,1.37,937.0,290,1.9,80
2020,3,22,17,0,19.3,0.0,3,7,4,1.39,937.3,285,2.1,93
2020,3,22,18,0,17.9,0.0,0,0,0,1.43,937.9,289,2.1,105
2020,3,22,19,0,17.4,0.0,0,0,0,1.44,938.4,305,1.8,117
2020,3,22,20,0,17.0,0.0,0,0,0,1.41,938.6,344,1.6,128
2020,3,22,21,0,16.8,4.3,0,0,0,1.4,938.6,12,1.9,138
2020,3,22,22,0,16.6,58.4,0,0,0,1.38,938.6,23,2.2,144
2020,3,22,23,0,16.4,59.0,0,0,0,1.38,938.6,28,2.0,145
2020,3,23,0,0,16.3,27.2,0,0,0,1.45,938.2,30,1.6,141
2020,3,23,1,0,16.1,47.2,0,0,0,1.49,937.5,37,1.7,133
2020,3,23,2,0,15.7,57.0,0,0,0,1.54,937.2,45,1.6,123
2020,3,23,3,0,15.5,25.7,0,0,0,1.63,937.1,48,1.3,111
2020,3,23,4,0,15.6,16.7,0,0,0,1.66,937.3,44,1.7,99
2020,3,23,5,0,16.0,53.5,20,1,20,1.65,937.5,38,1.8,86
2020,3,23,6,0,17.5,37.0,100,120,128,1.69,937.7,36,1.2,74
2020,3,23,7,0,19.5,21.8,164,374,354,1.77,938.1,230,0.5,62
2020,3,23,8,0,21.1,35.5,366,61,403,1.83,938.4,242,1.4,51
2020,3,23,9,0,22.4,20.4,336,370,616,1.81,938.6,232,1.6,41
2020,3,23,10,0,23.5,30.4,468,146,585,1.88,938.7,196,2.3,35
2020,3,23,11,0,24.0,33.3,523,54,568,2.09,938.2,155,3.1,33
2020,3,23,12,0,24.1,55.5,341,23,360,2.29,937.3,135,4.4,37
2020,3,23,13,0,23.1,78.5,146,0,146,2.45,936.6,134,4.8,46
2020,3,23,14,0,22.1,86.7,70,0,70,2.49,936.1,137,4.1,56
2020,3,23,15,0,22.0,85.2,41,0,41,2.42,935.9,166,2.4,68
2020,3,23,16,0,21.2,62.7,33,0,33,2.33,936.1,214,1.9,80
2020,3,23,17,0,19.5,75.3,2,0,2,2.36,936.5,219,1.2,93
2020,3,23,18,0,18.6,63.5,0,0,0,2.46,936.9,127,0.6,105
2020,3,23,19,0,18.2,75.1,0,0,0,2.6,937.2,85,1.2,117
2020,3,23,20,0,17.9,55.0,0,0,0,2.67,937.2,49,2.0,128
2020,3,23,21,0,17.4,61.9,0,0,0,2.71,936.8,31,3.0,137
2020,3,23,22,0,17.1,75.0,0,0,0,2.76,936.2,32,3.0,144
2020,3,23,23,0,17.2,75.0,0,0,0,2.78,935.8,40,2.3,145
2020,3,24,0,0,16.5,75.9,0,0,0,2.89,935.9,308,1.5,141
2020,3,24,1,0,15.2,87.2,0,0,0,3.01,935.9,312,2.5,133
2020,3,24,2,0,14.6,88.0,0,0,0,3.04,935.8,354,2.5,122
2020,3,24,3,0,14.3,88.0,0,0,0,3.06,935.8,18,2.6,111
2020,3,24,4,0,14.1,88.4,0,0,0,3.06,935.9,41,3.9,98
2020,3,24,5,0,13.9,92.9,1,0,1,3.05,936.2,37,4.4,86
2020,3,24,6,0,13.5,96.0,8,0,8,3.03,936.7,22,3.3,74
2020,3,24,7,0,13.4,96.1,16,0,16,2.92,937.5,24,3.0,62
2020,3,24,8,0,13.7,93.3,39,0,39,2.78,938.2,35,4.3,50
2020,3,24,9,0,14.3,93.2,49,0,49,2.67,938.5,42,4.7,41
2020,3,24,10,0,15.1,93.6,51,0,51,2.6,938.7,53,4.0,34
2020,3,24,11,0,16.2,96.5,29,0,29,2.5,938.5,65,3.9,33
2020,3,24,12,0,17.5,96.6,26,0,26,2.44,937.6,70,3.6,37
2020,3,24,13,0,18.9,95.6,30,0,30,2.42,936.9,84,3.0,46
2020,3,24,14,0,19.6,96.5,17,0,17,2.38,936.3,95,2.5,56
2020,3,24,15,0,19.2,89.6,30,0,30,2.33,936.1,75,1.3,68
2020,3,24,16,0,18.3,70.1,20,0,20,2.29,936.2,17,1.0,80
2020,3,24,17,0,16.9,10.3,3,0,3,2.31,936.4,27,1.3,93
2020,3,24,18,0,15.6,4.3,0,0,0,2.33,936.8,49,1.7,105
2020,3,24,19,0,14.9,57.4,0,0,0,2.3,937.1,45,1.8,117
2020,3,24,20,0,14.5,55.3,0,0,0,2.23,937.2,31,1.9,128
2020,3,24,21,0,14.4,48.0,0,0,0,2.14,937.4,27,2.0,137
2020,3,24,22,0,14.5,0.4,0,0,0,2.05,937.6,30,2.2,143
2020,3,24,23,0,14.7,0.0,0,0,0,1.96,937.7,29,2.1,144
2020,3,25,0,0,14.5,0.0,0,0,0,1.94,937.6,19,1.8,140
2020,3,25,1,0,14.0,0.0,0,0,0,1.99,937.4,15,1.8,132
2020,3,25,2,0,13.5,0.0,0,0,0,2.02,937.0,23,1.9,122
2020,3,25,3,0,13.3,4.3,0,0,0,2.03,936.8,28,2.0,110
2020,3,25,4,0,13.4,57.9,0,0,0,2.03,937.1,25,1.9,98
2020,3,25,5,0,14.1,76.5,2,0,2,2.04,937.6,18,1.5,86
2020,3,25,6,0,15.4,97.0,6,0,6,2.06,938.1,357,1.0,73
2020,3,25,7,0,16.9,97.0,12,0,12,2.08,938.5,330,0.9,61
2020,3,25,8,0,18.2,97.0,18,0,18,2.1,938.8,309,1.0,50
2020,3,25,9,0,19.2,90.3,74,0,74,2.14,939.1,292,0.8,40
2020,3,25,10,0,20.3,66.3,279,0,279,2.13,938.9,269,0.2,34
2020,3,25,11,0,21.5,9.4,268,588,763,2.09,938.5,162,0.6,33
2020,3,25,12,0,22.5,18.5,381,326,648,2.08,937.8,166,1.7,37
2020,3,25,13,0,23.0,27.5,221,387,483,2.06,936.9,165,2.4,45
2020,3,25,14,0,23.1,0.0,165,618,513,2.04,936.3,166,2.4,56
2020,3,25,15,0,22.5,1.5,128,447,304,2.07,936.7,197,1.2,68
2020,3,25,16,0,20.8,12.8,77,73,88,2.1,937.3,282,1.2,80
2020,3,25,17,0,18.9,47.2,3,1,3,2.04,937.5,303,1.2,92
2020,3,25,18,0,17.8,6.5,0,0,0,1.95,937.7,344,1.6,105
2020,3,25,19,0,17.2,0.0,0,0,0,1.91,937.8,14,2.2,117
2020,3,25,20,0,16.8,0.0,0,0,0,1.9,938.1,32,2.3,128
2020,3,25,21,0,16.6,4.2,0,0,0,1.9,938.3,32,2.2,137
2020,3,25,22,0,16.4,57.4,0,0,0,1.93,938.4,17,2.0,143
2020,3,25,23,0,16.1,58.8,0,0,0,1.98,938.6,353,2.2,144
2020,3,26,0,0,15.6,59.7,0,0,0,1.99,938.4,343,2.8,140
2020,3,26,1,0,15.0,78.7,0,0,0,2.0,937.9,336,3.6,132
2020,3,26,2,0,14.6,86.4,0,0,0,2.04,937.8,338,4.8,122
2020,3,26,3,0,14.4,85.2,0,0,0,2.01,937.8,354,4.9,110
2020,3,26,4,0,14.1,84.4,0,0,0,1.96,938.2,4,3.9,98
2020,3,26,5,0,14.4,87.8,6,0,6,1.92,938.8,2,3.0,85
2020,3,26,6,0,16.0,79.9,45,0,45,1.83,939.2,360,2.6,73
2020,3,26,7,0,18.2,78.3,96,0,96,1.81,939.7,336,1.9,61
2020,3,26,8,0,19.7,74.6,160,0,160,1.82,940.0,313,1.9,50
2020,3,26,9,0,20.7,54.9,351,0,351,1.81,939.9,311,2.5,40
2020,3,26,10,0,21.5,48.2,443,0,443,1.79,939.7,311,2.9,34
2020,3,26,11,0,22.5,41.6,510,0,510,1.75,939.4,313,2.9,32
2020,3,26,12,0,23.1,53.8,379,0,379,1.75,938.5,306,2.8,37
2020,3,26,13,0,23.2,68.1,226,0,226,1.75,937.6,298,2.7,45
2020,3,26,14,0,23.0,63.6,191,0,191,1.74,937.0,296,2.7,56
2020,3,26,15,0,22.2,59.8,127,0,127,1.71,936.9,301,2.5,68
2020,3,26,16,0,20.6,56.3,46,0,46,1.68,937.0,309,2.2,80
2020,3,26,17,0,19.1,54.5,3,0,3,1.7,937.1,320,1.7,92
2020,3,26,18,0,18.3,60.5,0,0,0,1.73,937.6,331,1.8,105
2020,3,26,19,0,17.9,65.0,0,0,0,1.73,937.7,342,1.9,116
2020,3,26,20,0,17.5,51.9,0,0,0,1.7,937.4,353,2.0,127
2020,3,26,21,0,17.3,59.1,0,0,0,1.71,937.2,358,1.8,136
2020,3,26,22,0,17.3,85.6,0,0,0,1.76,937.0,355,1.6,142
2020,3,26,23,0,17.4,86.0,0,0,0,1.88,936.9,14,1.2,144
2020,3,27,0,0,17.4,85.1,0,0,0,1.99,936.6,47,0.8,140
2020,3,27,1,0,16.8,74.1,0,0,0,2.22,936.7,142,2.5,132
2020,3,27,2,0,16.0,76.2,0,0,0,2.24,936.8,178,2.2,121
2020,3,27,3,0,15.6,81.2,0,0,0,2.19,936.8,359,1.0,110
2020,3,27,4,0,15.4,80.7,0,0,0,2.37,937.4,64,2.6,98
2020,3,27,5,0,14.9,89.5,2,0,2,2.47,937.9,60,1.6,85
2020,3,27,6,0,14.0,94.3,12,0,12,2.57,937.9,17,2.5,73
2020,3,27,7,0,13.5,97.0,13,0,13,2.62,937.4,13,3.5,61
