month,day,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_GHI,Daily_radiation
11,12,20.61818181818182,14.81818181818182,28.454545454545453,938.4181818181816,207.3636363636364,1.718181818181818,12.636363636363637,183.1818181818182,177.9090909090909
7,30,32.446666666666665,51.78,48.266666666666666,926.8466666666668,213.06666666666663,1.7733333333333334,427.0,476.3333333333333,146.8
4,26,22.764285714285712,20.628571428571423,61.21428571428572,916.35,271.1428571428572,1.3928571428571428,344.7142857142857,461.0,191.7142857142857
5,29,30.37857142857143,30.52142857142857,30.071428571428573,929.9357142857144,104.0,2.9214285714285717,206.64285714285717,382.2142857142857,206.7142857142857
10,26,23.85833333333333,9.441666666666668,19.75,939.0083333333332,252.08333333333331,2.708333333333333,467.0,370.75,117.75
1,1,10.57,14.419999999999998,62.5,925.93,84.8,1.52,1.1,96.3,96.2
2,12,19.7,7.881818181818182,23.09090909090909,939.1545454545452,240.0,1.7454545454545454,355.6363636363636,366.7272727272728,162.63636363636363
2,1,9.572727272727272,12.745454545454544,74.0,923.0909090909088,94.1818181818182,0.7272727272727272,144.72727272727272,260.1818181818182,183.0
5,6,27.128571428571423,11.542857142857144,34.214285714285715,913.0214285714286,181.14285714285717,1.7928571428571425,611.8571428571429,560.6428571428571,109.42857142857144
7,12,28.57142857142857,49.91428571428572,63.142857142857146,929.8571428571428,107.85714285714286,4.892857142857143,23.285714285714285,244.2142857142857,228.78571428571428
1,24,8.109090909090908,10.71818181818182,73.63636363636364,928.1727272727272,57.27272727272727,1.681818181818182,353.45454545454544,304.27272727272725,136.27272727272728
4,15,22.67142857142857,27.54285714285714,62.142857142857146,915.1642857142858,193.5,1.4714285714285715,333.5,427.8571428571428,155.0
4,28,26.371428571428574,17.692857142857143,44.5,914.2357142857144,187.7142857142857,1.9,417.7857142857143,487.57142857142856,167.35714285714286
7,7,35.82,27.399999999999995,23.133333333333333,926.6333333333332,183.6,1.853333333333333,432.1333333333333,496.4666666666666,169.26666666666668
8,12,32.35,44.32142857142857,57.785714285714285,923.7714285714284,175.78571428571428,1.4642857142857146,273.7857142857143,417.7857142857143,207.28571428571428
11,17,16.727272727272727,9.427272727272724,32.81818181818182,940.3727272727272,306.72727272727275,2.4545454545454546,554.6363636363636,343.8181818181818,88.54545454545455
1,25,13.363636363636363,11.890909090909092,43.81818181818182,939.5,187.54545454545453,1.6090909090909091,21.09090909090909,152.36363636363637,147.9090909090909
7,19,30.142857142857142,60.6642857142857,67.28571428571429,922.6428571428572,134.57142857142858,4.8500000000000005,0.0,66.64285714285714,66.64285714285714
9,7,30.928571428571427,40.3,52.642857142857146,926.6785714285714,213.3571428571429,1.7357142857142855,342.42857142857144,378.7857142857143,124.35714285714286
2,20,20.6,13.691666666666668,23.83333333333333,942.4166666666666,231.5,1.7000000000000002,93.0,160.41666666666666,116.16666666666669
5,4,27.37857142857143,25.21428571428571,37.785714285714285,934.5357142857144,147.42857142857142,2.1214285714285714,371.8571428571428,457.8571428571428,161.78571428571428
3,22,17.646153846153844,10.992307692307692,56.0,920.4000000000002,223.30769230769232,1.8615384615384607,558.1538461538462,477.9230769230769,122.0
12,3,19.61818181818182,9.372727272727277,25.63636363636364,938.2818181818184,200.0909090909091,1.3818181818181818,613.6363636363636,320.27272727272725,57.27272727272727
3,2,8.281818181818181,20.454545454545457,94.45454545454544,918.4909090909088,75.54545454545455,2.672727272727273,0.0,25.545454545454547,25.545454545454547
5,6,26.95,17.03571428571429,30.285714285714285,932.7785714285712,252.8571428571429,2.571428571428572,632.7857142857143,559.0714285714286,92.28571428571428
1,27,14.072727272727274,11.5,43.81818181818182,936.1545454545457,148.0,1.3636363636363635,136.45454545454547,270.3636363636364,202.0909090909091
3,25,19.453846153846158,10.069230769230767,53.23076923076923,918.0923076923076,216.30769230769232,2.06923076923077,588.6923076923077,495.61538461538464,106.0
10,10,27.89166666666667,22.825,35.666666666666664,931.875,132.75,3.0,134.08333333333334,265.5,174.25
12,12,15.46,5.79,20.7,942.36,210.7,1.2500000000000002,82.8,192.0,157.1
10,3,27.125,37.56666666666666,59.75,931.5166666666668,223.16666666666663,1.2666666666666668,381.1666666666667,408.5,161.58333333333334
5,29,30.03571428571429,17.72857142857143,41.85714285714285,909.6142857142856,226.78571428571428,1.7928571428571425,574.2142857142857,569.5,129.35714285714286
5,12,25.77142857142857,22.842857142857145,50.35714285714285,912.6785714285712,233.5,1.4142857142857144,448.2142857142857,512.2142857142857,164.57142857142858
7,26,33.89285714285714,56.02142857142858,47.42857142857143,923.1285714285714,123.71428571428572,3.435714285714285,5.214285714285714,95.28571428571428,94.21428571428572
7,27,31.86428571428572,60.75714285714286,61.0,920.1714285714286,137.35714285714286,2.242857142857143,0.0,45.642857142857146,45.642857142857146
4,24,23.442857142857143,29.05,63.142857142857146,916.35,184.07142857142856,1.7285714285714284,9.928571428571429,110.78571428571428,105.78571428571428
5,18,27.85714285714285,16.928571428571427,29.642857142857142,930.5,315.1428571428572,3.0928571428571425,588.5714285714286,561.1428571428571,115.42857142857144
2,27,9.441666666666666,8.675,63.833333333333336,914.8166666666668,227.91666666666663,1.6750000000000005,541.0,427.75,117.91666666666669
10,23,25.558333333333337,10.691666666666665,18.166666666666668,933.6,189.33333333333331,1.925,435.0,373.5833333333333,127.75
11,25,17.781818181818178,14.627272727272729,47.63636363636363,940.4454545454544,202.8181818181818,1.2363636363636363,388.7272727272728,300.0,115.27272727272728
11,29,15.7,11.427272727272728,37.90909090909091,941.9727272727272,240.63636363636363,1.3727272727272728,449.9090909090909,303.8181818181818,102.72727272727272
8,15,31.86428571428572,44.771428571428565,50.85714285714285,933.9,174.28571428571428,1.2857142857142858,355.42857142857144,459.2142857142857,189.64285714285717
3,10,15.4,9.525,52.16666666666666,917.425,105.83333333333331,1.4166666666666667,403.75,379.25,127.33333333333331
7,18,30.326666666666668,48.30666666666666,54.06666666666667,926.82,137.26666666666668,2.7466666666666666,125.66666666666669,284.2,196.46666666666667
5,8,28.96428571428572,20.24285714285714,34.785714285714285,912.3214285714286,206.28571428571428,2.6499999999999995,419.2857142857143,486.9285714285714,142.64285714285714
10,21,24.38333333333333,14.391666666666666,28.25,938.725,211.08333333333331,1.9666666666666668,515.3333333333334,392.8333333333333,104.75
5,4,29.235714285714284,27.478571428571428,32.857142857142854,930.3785714285716,154.42857142857142,2.678571428571428,0.1428571428571428,128.21428571428572,128.21428571428572
10,25,19.425,15.95,49.91666666666666,940.8416666666668,313.8333333333333,2.4666666666666663,520.75,378.0,99.16666666666669
3,8,14.441666666666668,15.733333333333333,65.83333333333333,941.7250000000004,102.33333333333331,2.8666666666666667,37.833333333333336,97.33333333333331,81.25
4,20,23.692857142857143,20.192857142857143,38.85714285714285,935.4285714285712,190.57142857142856,1.2,315.85714285714283,412.2857142857143,186.42857142857144
7,21,29.33333333333333,41.92,58.93333333333333,923.94,145.0,1.94,248.33333333333331,367.1333333333333,165.26666666666668
3,25,20.523076923076925,11.630769230769232,38.76923076923077,938.7384615384616,258.9230769230769,2.2384615384615385,316.9230769230769,416.3076923076923,180.46153846153845
3,29,24.907692307692308,15.876923076923076,37.07692307692308,929.0846153846156,221.15384615384616,4.0,396.46153846153845,444.0,174.6153846153846
1,6,13.554545454545456,11.50909090909091,57.09090909090909,940.2545454545452,231.1818181818182,1.0545454545454545,425.9090909090909,289.54545454545456,103.63636363636364
7,31,30.02857142857143,52.135714285714286,65.5,925.8142857142858,115.35714285714286,4.114285714285714,0.7142857142857143,138.64285714285714,138.57142857142858
1,11,13.809090909090909,2.790909090909091,25.727272727272727,939.7,288.45454545454544,2.163636363636364,564.4545454545455,331.90909090909093,78.18181818181819
9,26,29.058333333333334,27.441666666666663,48.25,932.325,223.83333333333331,1.7749999999999997,535.4166666666666,471.25,127.83333333333331
7,15,27.766666666666666,48.473333333333336,65.73333333333333,922.6066666666668,141.13333333333333,2.973333333333333,130.66666666666666,298.8666666666667,193.66666666666663
6,20,35.86000000000001,29.166666666666668,20.133333333333333,926.56,154.73333333333332,2.18,406.2,471.6666666666667,149.06666666666666
12,3,18.65,8.57,19.9,941.96,149.5,1.29,510.8,329.4,105.9
10,22,24.508333333333336,14.8,30.08333333333333,935.4583333333334,225.91666666666663,2.3083333333333336,480.5833333333333,385.6666666666667,111.33333333333331
3,1,20.166666666666668,7.758333333333334,22.08333333333333,938.9083333333334,283.1666666666667,3.2,657.1666666666666,457.0833333333333,86.83333333333333
5,25,35.035714285714285,20.37142857142857,18.142857142857142,929.3928571428572,243.14285714285717,3.692857142857143,575.6428571428571,564.2857142857143,128.07142857142858
7,6,35.5,34.93333333333333,27.0,927.0533333333334,199.13333333333333,2.066666666666667,496.06666666666666,511.6,141.0
2,4,11.154545454545456,11.436363636363636,50.18181818181818,940.281818181818,157.0909090909091,1.4454545454545455,2.090909090909091,165.0909090909091,164.8181818181818
4,10,22.842857142857135,19.485714285714288,49.57142857142857,938.4785714285716,320.42857142857144,2.5500000000000003,435.5,461.8571428571428,137.78571428571428
1,18,9.31818181818182,14.654545454545454,67.36363636363636,925.4,145.45454545454547,1.6090909090909091,2.090909090909091,63.27272727272727,63.09090909090909
12,21,16.569999999999997,12.84,33.8,940.14,309.6,2.05,139.2,185.3,132.9
12,6,19.18,13.5,34.0,941.53,235.7,1.6200000000000003,177.2,257.6,170.6
4,29,31.357142857142858,20.61428571428572,21.071428571428573,934.0285714285716,184.14285714285717,2.8,415.2142857142857,483.57142857142856,161.78571428571428
2,2,10.936363636363636,10.4,59.72727272727273,922.472727272727,215.27272727272728,1.554545454545455,430.3636363636364,349.45454545454544,130.1818181818182
2,18,7.745454545454546,14.681818181818182,88.0909090909091,913.581818181818,75.54545454545455,2.254545454545455,0.0,42.54545454545455,42.54545454545455
9,13,32.21428571428571,33.40714285714286,42.07142857142857,930.1357142857142,200.57142857142856,1.9714285714285715,30.785714285714285,164.85714285714286,146.64285714285714
11,1,21.125000000000004,12.466666666666669,27.08333333333333,938.6333333333332,149.33333333333334,1.2333333333333332,213.08333333333331,239.25,127.83333333333331
7,17,34.22,47.61999999999999,42.53333333333333,928.0466666666666,147.6,1.7466666666666664,227.66666666666663,417.8,249.9333333333333
1,4,17.02,14.34,44.4,941.11,168.0,1.16,0.0,49.2,49.2
7,27,33.79285714285715,42.90714285714285,41.92857142857143,928.5285714285714,196.3571428571429,1.7142857142857142,211.57142857142856,414.2857142857143,246.64285714285717
8,19,28.8,33.35714285714286,55.85714285714285,937.55,258.92857142857144,2.2642857142857142,424.8571428571428,476.07142857142856,161.14285714285714
4,20,23.42142857142857,21.485714285714284,58.71428571428572,912.9571428571428,197.28571428571428,1.5214285714285711,369.07142857142856,446.7142857142857,188.78571428571428
9,28,28.941666666666663,21.575000000000003,30.166666666666668,933.5583333333334,224.0,1.8,400.4166666666667,433.3333333333333,168.33333333333334
7,14,27.91333333333333,47.74666666666666,61.86666666666667,929.7666666666664,159.86666666666667,1.8733333333333333,84.4,190.33333333333331,113.93333333333334
10,18,26.975000000000005,10.908333333333331,22.83333333333333,934.7583333333332,244.58333333333331,2.3166666666666664,561.1666666666666,411.5,94.58333333333331
10,29,22.024999999999995,12.091666666666669,32.25,942.2083333333334,217.75,1.7583333333333335,482.3333333333333,362.1666666666667,107.41666666666669
8,17,32.442857142857136,48.71428571428572,55.71428571428572,924.2071428571428,165.28571428571428,2.028571428571429,0.0714285714285714,198.8571428571429,198.78571428571428
7,10,34.09333333333333,35.18,34.86666666666667,922.9333333333336,227.53333333333333,2.793333333333332,333.6,443.26666666666665,184.53333333333333
9,17,29.907142857142865,23.85,37.785714285714285,930.85,195.14285714285717,2.292857142857143,311.35714285714283,392.8571428571428,172.0
7,11,35.57142857142857,46.55,36.42857142857143,927.0499999999998,148.07142857142858,3.0071428571428576,82.28571428571429,332.07142857142856,271.1428571428572
8,6,35.18571428571428,39.15714285714285,38.785714285714285,926.7214285714286,220.2142857142857,1.85,235.2142857142857,410.2142857142857,236.78571428571428
4,21,22.02142857142857,18.899999999999995,40.785714285714285,934.3785714285714,233.28571428571428,2.542857142857143,419.3571428571428,465.2142857142857,159.0
4,19,22.728571428571428,21.36428571428572,47.285714285714285,934.9928571428572,237.2142857142857,1.5214285714285716,271.07142857142856,382.9285714285714,151.35714285714286
10,13,26.358333333333334,13.291666666666666,28.58333333333333,934.0166666666668,251.08333333333331,1.9666666666666663,451.75,407.5,138.41666666666666
8,16,30.7,46.05,59.285714285714285,932.6785714285714,125.92857142857144,1.8,50.85714285714285,203.42857142857144,165.0
2,23,21.591666666666665,12.95,31.08333333333333,936.8833333333332,156.33333333333334,2.3916666666666666,378.9166666666667,374.4166666666667,157.58333333333334
9,18,30.042857142857144,21.042857142857144,33.42857142857143,934.0857142857142,199.07142857142856,2.1071428571428568,299.92857142857144,389.6428571428572,176.71428571428572
8,18,31.52142857142857,51.00714285714285,61.0,925.4357142857144,117.35714285714286,2.0357142857142856,126.71428571428572,294.92857142857144,202.64285714285717
1,20,12.536363636363635,10.181818181818183,37.36363636363637,940.1909090909091,275.0,1.7000000000000002,300.1818181818182,292.27272727272725,158.8181818181818
11,26,18.71818181818182,8.845454545454546,26.181818181818183,938.0909090909092,173.45454545454547,1.2909090909090908,538.4545454545455,323.90909090909093,80.9090909090909
9,21,30.93076923076924,13.63846153846154,22.923076923076923,928.4384615384612,200.23076923076923,2.023076923076923,566.7692307692307,470.2307692307692,109.0
3,9,15.584615384615386,7.415384615384616,48.46153846153846,937.8,319.15384615384613,3.5307692307692307,185.92307692307693,329.38461538461536,209.0
2,27,21.463636363636365,18.472727272727276,32.54545454545455,938.9272727272728,181.63636363636363,1.6909090909090911,59.90909090909091,256.0,228.27272727272728
5,17,30.664285714285715,22.26428571428572,26.857142857142858,933.1285714285714,280.7857142857143,3.307142857142857,504.57142857142856,537.2142857142857,149.85714285714286
10,29,25.16666666666667,19.625000000000004,30.666666666666668,938.5,230.75,1.708333333333333,234.66666666666663,306.75,163.66666666666666
11,28,15.572727272727269,12.945454545454544,50.54545454545455,942.1636363636364,190.0,1.4454545454545455,178.45454545454547,241.45454545454547,148.9090909090909
10,3,25.933333333333334,28.49166666666667,48.91666666666666,935.5,134.91666666666666,1.9,52.66666666666666,107.83333333333331,80.83333333333333
8,27,23.71538461538461,57.22307692307693,83.38461538461539,929.9307692307692,60.61538461538461,3.315384615384616,0.0,72.61538461538461,72.61538461538461
6,21,31.540000000000003,30.586666666666662,32.8,929.4733333333332,209.46666666666667,1.8866666666666665,474.4666666666666,509.4,158.06666666666666
12,1,17.845454545454544,7.263636363636365,23.818181818181817,941.5545454545456,178.45454545454547,1.3727272727272728,476.27272727272725,306.6363636363636,95.72727272727272
7,8,36.22,42.00666666666667,34.6,921.3,207.0,2.286666666666666,83.4,355.26666666666665,301.0
12,20,13.77,10.38,35.4,939.13,272.9,1.43,136.4,224.1,171.3
4,11,26.184615384615377,18.9,27.0,937.2,307.53846153846155,2.553846153846154,253.46153846153845,396.3076923076923,194.23076923076923
3,19,24.78461538461539,15.361538461538462,25.46153846153846,936.8384615384616,245.92307692307693,2.407692307692308,419.38461538461536,434.0769230769231,156.69230769230768
1,30,7.936363636363635,17.754545454545454,75.9090909090909,922.5727272727272,22.727272727272727,1.836363636363636,1.0,46.36363636363637,45.81818181818182
3,21,15.876923076923076,11.16923076923077,56.92307692307692,919.5076923076922,195.3846153846154,1.3692307692307693,584.0,482.6923076923077,111.3846153846154
8,29,32.964285714285715,44.56428571428571,44.42857142857143,930.6642857142858,206.28571428571428,2.1142857142857143,189.64285714285717,360.8571428571428,230.78571428571428
6,18,37.67142857142857,14.314285714285717,8.5,923.9928571428572,175.92857142857142,2.192857142857143,482.5,548.4285714285714,165.5
4,27,31.321428571428573,17.578571428571426,19.214285714285715,933.3357142857144,220.57142857142856,2.7,448.9285714285714,493.1428571428572,139.28571428571428
8,10,27.228571428571428,58.15714285714287,71.85714285714286,927.2642857142856,195.57142857142856,2.2500000000000004,4.285714285714286,73.28571428571429,72.42857142857143
7,18,34.785714285714285,42.864285714285714,37.785714285714285,927.7857142857144,219.0,2.5285714285714285,377.8571428571428,475.2142857142857,172.14285714285714
9,2,29.97142857142857,27.51428571428572,46.57142857142857,931.25,216.07142857142856,1.5071428571428571,447.0,458.9285714285714,139.71428571428572
12,5,16.7,5.699999999999999,24.818181818181817,944.3909090909092,208.45454545454547,1.4636363636363638,563.7272727272727,318.1818181818182,73.63636363636364
1,26,8.036363636363635,7.981818181818181,65.54545454545455,929.7363636363636,248.0,1.2090909090909092,514.7272727272727,347.72727272727275,103.8181818181818
6,21,36.78,31.96,23.2,925.2533333333336,190.33333333333331,2.793333333333334,437.4666666666666,500.3333333333333,173.26666666666668
11,11,22.13636363636364,8.136363636363637,17.636363636363637,942.2818181818184,164.9090909090909,1.7545454545454546,120.72727272727272,250.63636363636363,185.8181818181818
10,10,26.08333333333333,17.799999999999997,34.166666666666664,937.325,213.0,1.883333333333333,518.1666666666666,426.3333333333333,118.83333333333331
1,6,7.480000000000001,18.02,75.8,942.52,222.3,1.01,0.0,70.9,70.9
11,9,21.666666666666668,9.066666666666668,24.0,938.9500000000002,225.66666666666663,1.8916666666666668,515.9166666666666,337.5833333333333,85.16666666666667
9,1,22.692857142857143,54.771428571428565,80.85714285714286,932.0,335.2142857142857,2.7785714285714285,0.0,21.714285714285715,21.714285714285715
3,28,17.099999999999998,19.66153846153846,72.46153846153847,939.953846153846,169.3846153846154,3.0461538461538464,1.7692307692307692,166.53846153846155,166.3846153846154
3,30,17.523076923076925,18.07692307692308,76.38461538461539,916.0461538461536,160.15384615384616,1.6615384615384614,375.0,432.0769230769231,180.69230769230768
12,2,18.36,6.760000000000001,21.1,941.58,250.8,1.2899999999999998,467.6,330.9,113.8
4,5,24.2923076923077,17.823076923076925,31.384615384615383,935.246153846154,240.3846153846154,2.223076923076923,94.23076923076924,294.38461538461536,222.0
4,10,21.678571428571438,18.607142857142858,64.14285714285714,916.5785714285714,129.42857142857142,1.5500000000000005,401.7857142857143,453.57142857142856,150.57142857142858
4,12,21.153846153846157,27.81538461538461,69.38461538461539,916.9846153846156,53.07692307692308,1.5846153846153848,188.15384615384616,401.38461538461536,256.61538461538464
9,27,29.541666666666668,28.8,47.333333333333336,933.1666666666666,234.66666666666663,1.9416666666666669,427.9166666666667,440.5,159.41666666666666
6,11,35.63333333333334,25.08,20.133333333333333,922.9866666666668,150.8,4.4,212.2,391.8,232.6
4,15,24.584615384615383,24.0,37.84615384615385,935.9846153846154,21.692307692307693,3.446153846153846,89.23076923076923,181.6153846153846,127.6153846153846
12,13,13.1,11.53,53.7,939.12,269.5,1.14,444.5,307.6,113.6
8,5,34.16428571428571,38.7,39.57142857142857,922.6928571428572,214.7142857142857,1.8142857142857147,426.07142857142856,495.3571428571428,168.57142857142858
11,29,18.05454545454545,9.854545454545452,23.727272727272727,941.4090909090912,289.09090909090907,1.1727272727272728,200.0909090909091,199.72727272727272,120.54545454545456
6,5,32.79333333333333,31.92,32.06666666666667,930.48,151.46666666666667,2.126666666666667,144.33333333333334,369.9333333333333,239.66666666666663
8,20,32.79285714285715,37.31428571428571,41.07142857142857,929.0428571428572,194.3571428571429,1.7428571428571429,347.92857142857144,450.6428571428572,181.78571428571428
12,18,12.43,2.24,20.9,941.71,324.1,2.7,607.9,342.0,89.0
9,23,31.008333333333336,19.21666666666667,24.666666666666668,928.6166666666668,213.08333333333331,2.325,511.6666666666667,479.3333333333333,138.83333333333334
8,21,31.67692307692308,36.48461538461539,47.84615384615385,931.8076923076924,219.07692307692307,1.946153846153846,446.84615384615387,505.7692307692308,174.15384615384616
10,16,26.78333333333333,19.925000000000004,33.416666666666664,939.1916666666666,182.58333333333331,1.7000000000000002,156.58333333333334,318.5,211.83333333333331
11,20,19.19090909090909,7.345454545454545,24.63636363636364,937.181818181818,202.8181818181818,1.6727272727272728,474.3636363636364,328.45454545454544,101.45454545454544
4,6,23.371428571428567,19.578571428571426,38.785714285714285,934.1785714285712,170.07142857142858,2.521428571428572,30.571428571428573,146.07142857142858,121.64285714285714
2,25,22.654545454545456,15.727272727272725,30.09090909090909,936.2818181818184,161.0909090909091,2.3818181818181823,470.6363636363636,429.3636363636364,140.0
4,23,21.314285714285717,15.785714285714286,42.71428571428572,936.5857142857144,244.92857142857144,1.6285714285714286,581.9285714285714,522.7142857142857,113.57142857142856
2,22,10.933333333333332,8.666666666666666,70.33333333333333,921.25,216.58333333333331,1.2083333333333337,620.0,422.6666666666667,82.0
11,24,15.09,16.01,44.7,942.63,277.0,2.26,0.0,64.7,64.7
3,24,17.723076923076924,14.115384615384617,58.76923076923077,918.4692307692308,165.69230769230768,1.492307692307692,163.76923076923077,294.0769230769231,207.3846153846154
11,24,18.06363636363636,16.890909090909087,44.63636363636363,940.0272727272728,182.63636363636363,0.918181818181818,171.72727272727272,254.1818181818182,179.9090909090909
2,6,15.4,8.918181818181818,40.72727272727273,941.6,227.0,1.618181818181818,574.4545454545455,387.45454545454544,103.54545454545456
2,10,19.954545454545453,9.163636363636364,32.18181818181818,937.7727272727276,241.63636363636363,2.1727272727272724,428.09090909090907,373.45454545454544,141.1818181818182
11,5,22.71666666666667,6.483333333333333,13.5,938.7916666666666,199.25,2.05,445.0833333333333,341.0,110.08333333333331
7,22,31.68,33.013333333333335,42.46666666666667,923.0933333333336,204.66666666666663,1.1,397.8666666666667,471.4666666666666,167.0
5,31,30.88,22.593333333333337,37.93333333333333,909.0133333333334,266.6666666666667,2.426666666666667,516.5333333333333,522.5333333333333,127.13333333333334
12,1,15.981818181818182,6.663636363636363,23.545454545454547,940.4090909090908,252.27272727272728,1.8545454545454545,619.6363636363636,328.72727272727275,63.54545454545455
6,4,33.86666666666667,25.14,23.066666666666663,928.72,97.4,2.8400000000000003,200.33333333333331,379.0,218.13333333333333
9,12,32.33571428571428,29.07857142857143,38.85714285714285,929.3214285714286,170.64285714285714,1.957142857142857,275.85714285714283,372.2857142857143,161.5
12,1,19.527272727272727,10.972727272727276,28.09090909090909,941.3181818181816,301.09090909090907,1.781818181818182,542.8181818181819,313.6363636363636,71.0909090909091
3,23,16.715384615384615,17.015384615384615,59.76923076923077,919.2846153846152,193.15384615384616,1.4538461538461538,1.0,80.76923076923077,80.6923076923077
2,21,17.75,13.375,44.5,942.4166666666664,230.58333333333331,2.1166666666666667,514.5833333333334,398.5,113.91666666666669
9,19,30.1,37.05,53.333333333333336,933.5166666666668,209.83333333333331,1.758333333333333,184.75,381.0,262.4166666666667
8,24,30.65,47.721428571428575,59.57142857142857,927.4357142857144,162.21428571428572,2.007142857142857,33.785714285714285,293.85714285714283,267.7857142857143
4,18,19.6,26.37857142857143,67.21428571428571,936.1214285714284,163.78571428571428,1.6,83.57142857142857,149.78571428571428,105.21428571428572
3,13,15.392307692307693,15.946153846153846,58.30769230769231,939.4307692307692,282.0,2.661538461538461,225.6153846153846,321.0,174.92307692307693
11,7,17.566666666666666,17.925,58.91666666666666,935.8666666666668,83.5,2.558333333333333,9.166666666666666,147.83333333333334,142.75
1,27,14.227272727272728,4.727272727272728,23.09090909090909,940.2727272727273,282.8181818181818,2.1272727272727274,605.9090909090909,367.9090909090909,89.0909090909091
7,9,37.13333333333333,40.82666666666667,32.2,919.9266666666666,144.2,4.193333333333333,45.73333333333333,298.06666666666666,270.7333333333333
9,14,30.742857142857144,31.83571428571429,48.285714285714285,930.8642857142858,217.0,1.8785714285714283,268.2857142857143,376.8571428571428,190.3571428571429
4,29,26.557142857142853,17.821428571428573,41.35714285714285,912.6071428571428,189.14285714285717,1.8214285714285716,125.92857142857144,335.5,240.57142857142856
3,4,11.766666666666666,13.9,71.33333333333333,914.6833333333334,169.0,0.65,426.5833333333333,391.4166666666667,121.33333333333331
5,25,24.23571428571429,22.092857142857145,60.21428571428572,912.2714285714286,252.28571428571428,1.7642857142857142,644.4285714285714,575.1428571428571,107.78571428571428
2,24,21.71666666666667,10.158333333333331,25.666666666666668,936.725,182.91666666666663,1.866666666666667,463.5,401.75,133.66666666666666
7,6,37.34,35.806666666666665,24.0,920.42,200.7333333333333,2.9466666666666663,77.2,245.46666666666667,190.33333333333331
5,30,31.14666666666667,22.413333333333338,39.6,908.7133333333333,223.53333333333333,2.1,486.73333333333335,510.8666666666667,129.4
4,17,17.77857142857143,23.71428571428571,70.92857142857143,916.0214285714286,92.5,1.585714285714286,0.0,37.21428571428572,37.21428571428572
11,17,18.78181818181818,7.054545454545454,21.363636363636363,940.1636363636364,138.0,1.2636363636363637,455.6363636363636,333.54545454545456,103.9090909090909
1,4,7.529999999999999,13.65,69.0,926.66,31.7,2.6100000000000003,9.1,96.7,92.3
12,22,14.339999999999998,7.82,35.9,942.61,243.5,2.16,626.6,335.2,77.5
10,6,27.59166666666667,19.433333333333334,43.25,934.9833333333332,251.58333333333331,2.2416666666666667,480.75,431.5,133.08333333333334
3,25,19.72307692307692,20.792307692307688,57.15384615384615,937.8461538461538,232.0,1.2384615384615385,187.69230769230768,245.6153846153846,125.6923076923077
6,26,34.586666666666666,39.633333333333326,34.2,925.4066666666664,173.8,2.62,147.73333333333332,279.26666666666665,181.53333333333333
12,18,11.570000000000002,1.7400000000000002,17.2,943.85,280.7,1.95,672.7,352.9,74.0
12,5,17.080000000000002,17.500000000000004,53.5,940.4199999999998,135.3,1.2,35.9,114.6,101.1
3,15,22.166666666666668,13.233333333333333,33.333333333333336,937.6333333333332,257.75,2.5,30.08333333333333,259.75,237.58333333333331
9,19,29.35714285714286,32.14999999999999,45.42857142857143,935.8357142857144,158.14285714285714,3.042857142857144,29.214285714285715,215.14285714285717,195.3571428571429
10,29,23.95833333333333,11.158333333333331,16.75,939.1666666666666,198.5,1.958333333333333,313.9166666666667,328.6666666666667,148.16666666666666
2,11,13.590909090909088,11.7,54.90909090909091,923.8727272727272,167.63636363636363,0.881818181818182,426.8181818181818,348.0,120.0
6,11,38.73571428571429,29.228571428571428,18.571428571428573,922.157142857143,160.21428571428572,3.792857142857142,189.42857142857144,428.1428571428572,264.7142857142857
11,16,18.76363636363636,5.681818181818182,21.09090909090909,938.0454545454544,233.0,1.4636363636363638,462.54545454545456,323.8181818181818,108.0909090909091
10,6,24.60833333333333,18.51666666666667,43.41666666666666,936.6750000000002,232.25,1.8416666666666663,18.416666666666668,106.58333333333331,96.66666666666669
9,25,28.725,26.875,49.41666666666666,932.4416666666668,251.41666666666663,2.091666666666667,602.0833333333334,486.8333333333333,109.75
9,6,31.371428571428574,39.31428571428571,53.285714285714285,926.5357142857144,199.7142857142857,2.2785714285714285,239.0,322.6428571428572,155.64285714285714
11,17,19.30909090909091,13.672727272727274,45.63636363636363,941.318181818182,326.8181818181818,2.827272727272727,561.2727272727273,343.27272727272725,82.0
9,14,30.82307692307692,29.73846153846153,40.46153846153846,931.1538461538462,168.07692307692307,2.0615384615384618,339.38461538461536,426.0,185.7692307692308
5,3,22.464285714285715,18.95714285714286,49.0,915.0071428571428,136.21428571428572,1.85,522.2857142857143,509.1428571428572,116.71428571428572
10,5,28.925,12.15,21.33333333333333,933.7083333333334,227.75,2.225,591.5,459.5,102.91666666666669
10,1,29.433333333333334,41.46666666666667,51.5,934.3583333333332,163.08333333333334,1.5000000000000002,14.166666666666666,176.5,168.33333333333334
2,24,12.35,11.441666666666668,60.083333333333336,915.0583333333332,133.58333333333334,1.0166666666666666,531.0,411.5,114.83333333333331
6,23,37.47142857142857,30.942857142857143,20.714285714285715,927.842857142857,150.0,3.3071428571428565,163.85714285714286,367.6428571428572,228.28571428571428
8,31,32.43571428571428,40.37142857142857,45.142857142857146,926.2071428571428,215.64285714285717,2.4142857142857146,185.92857142857144,269.5,150.07142857142858
